org_id,final_tsn,final_id,kingdom,subkingdom,infrakingdom,superphylum,phylum,subphylum,class,subclass,infraclass,superorder,order,suborder,infraorder,superfamily,family,subfamily,tribe,subtribe,genus,subgenus,species,subspecies
brachycentrus_incanus,116919,brachycentrus_incanus,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,trichoptera,,,limnephiloidea,brachycentridae,,,,brachycentrus,brachycentrus_(sphinctogaster),brachycentrus_incanus,
brachycentrus_lateralis,116914,brachycentrus_lateralis,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,trichoptera,,,limnephiloidea,brachycentridae,,,,brachycentrus,brachycentrus_(sphinctogaster),brachycentrus_lateralis,
brachycentrus_nigrosoma,116916,brachycentrus_nigrosoma,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,trichoptera,,,limnephiloidea,brachycentridae,,,,brachycentrus,brachycentrus_(brachycentrus),brachycentrus_nigrosoma,
brachycentrus_numerosus,116910,brachycentrus_numerosus,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,trichoptera,,,limnephiloidea,brachycentridae,,,,brachycentrus,brachycentrus_(sphinctogaster),brachycentrus_numerosus,
brachycentrus_solomoni,604655,brachycentrus_solomoni,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,trichoptera,,,limnephiloidea,brachycentridae,,,,brachycentrus,brachycentrus_(sphinctogaster),brachycentrus_solomoni,
brachycentrus,116906,brachycentrus,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,trichoptera,,,limnephiloidea,brachycentridae,,,,brachycentrus,,,
brachycercus_maculatus,776969,sparbarus_maculatus,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,palaeoptera,,ephemeroptera,furcatergalia,pannota,caenoidea,caenidae,brachycercinae,sparbarini,,sparbarus,,sparbarus_maculatus,
brachycercus,101468,brachycercus,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,palaeoptera,,ephemeroptera,furcatergalia,pannota,caenoidea,caenidae,brachycercinae,brachycercini,,brachycercus,,,
branchiobdella,69180,branchiobdella,animalia,bilateria,protostomia,lophozoa,annelida,,clitellata,lumbriculata,,,branchiobdellida,,,,branchiobdellidae,branchiobdellinae,,,branchiobdella,,,
branchiura_sowerbyi,68621,branchiura_sowerbyi,animalia,bilateria,protostomia,lophozoa,annelida,,clitellata,tubificata,,,tubificida,,,,naididae,rhyacodrilinae,,,branchiura,,branchiura_sowerbyi,
branchiura,68619,branchiura,animalia,bilateria,protostomia,lophozoa,annelida,,clitellata,tubificata,,,tubificida,,,,naididae,rhyacodrilinae,,,branchiura,,,
bratislavia_dadayi,974730,bratislavia_dadayi,animalia,bilateria,protostomia,lophozoa,annelida,,clitellata,tubificata,,,tubificida,,,,naididae,naidinae,,,bratislavia,,bratislavia_dadayi,
brillia_flavifrons,128478,brillia_flavifrons,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,diptera,nematocera,culicomorpha,,chironomidae,orthocladiinae,,,brillia,,brillia_flavifrons,
brillia_parva,128481,brillia_parva,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,diptera,nematocera,culicomorpha,,chironomidae,orthocladiinae,,,brillia,,brillia_parva,
brillia_sera,128483,brillia_sera,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,diptera,nematocera,culicomorpha,,chironomidae,orthocladiinae,,,brillia,,brillia_sera,
brillia,128477,brillia,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,diptera,nematocera,culicomorpha,,chironomidae,orthocladiinae,,,brillia,,,
brundiniella,128026,brundiniella,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,diptera,nematocera,culicomorpha,,chironomidae,tanypodinae,macropelopiini,,brundiniella,,,
caecidotea_communis,568819,caecidotea_communis,animalia,bilateria,protostomia,ecdysozoa,arthropoda,crustacea,malacostraca,eumalacostraca,,peracarida,isopoda,asellota,,aselloidea,asellidae,,,,caecidotea,,caecidotea_communis,
caecidotea_intermedia,92711,caecidotea_intermedia,animalia,bilateria,protostomia,ecdysozoa,arthropoda,crustacea,malacostraca,eumalacostraca,,peracarida,isopoda,asellota,,aselloidea,asellidae,,,,caecidotea,,caecidotea_intermedia,
caecidotea_racovitzai,92692,caecidotea_racovitzai,animalia,bilateria,protostomia,ecdysozoa,arthropoda,crustacea,malacostraca,eumalacostraca,,peracarida,isopoda,asellota,,aselloidea,asellidae,,,,caecidotea,,caecidotea_racovitzai,
caecidotea_racovitzai_racovitzai,92694,caecidotea_racovitzai_racovitzai,animalia,bilateria,protostomia,ecdysozoa,arthropoda,crustacea,malacostraca,eumalacostraca,,peracarida,isopoda,asellota,,aselloidea,asellidae,,,,caecidotea,,caecidotea_racovitzai,caecidotea_racovitzai_racovitzai
caecidotea,92686,caecidotea,animalia,bilateria,protostomia,ecdysozoa,arthropoda,crustacea,malacostraca,eumalacostraca,,peracarida,isopoda,asellota,,aselloidea,asellidae,,,,caecidotea,,,
caenis_amica,101480,caenis_amica,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,palaeoptera,,ephemeroptera,furcatergalia,pannota,caenoidea,caenidae,caeninae,,,caenis,,caenis_amica,
caenis_anceps,101481,caenis_anceps,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,palaeoptera,,ephemeroptera,furcatergalia,pannota,caenoidea,caenidae,caeninae,,,caenis,,caenis_anceps,
caenis_diminuta,101483,caenis_diminuta,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,palaeoptera,,ephemeroptera,furcatergalia,pannota,caenoidea,caenidae,caeninae,,,caenis,,caenis_diminuta,
caenis_latipennis,101488,caenis_latipennis,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,palaeoptera,,ephemeroptera,furcatergalia,pannota,caenoidea,caenidae,caeninae,,,caenis,,caenis_latipennis,
caenis_macafferti,568670,caenis_macafferti,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,palaeoptera,,ephemeroptera,furcatergalia,pannota,caenoidea,caenidae,caeninae,,,caenis,,caenis_macafferti,
caenis_punctata,101489,caenis_punctata,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,palaeoptera,,ephemeroptera,furcatergalia,pannota,caenoidea,caenidae,caeninae,,,caenis,,caenis_punctata,
caenis,101478,caenis,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,palaeoptera,,ephemeroptera,furcatergalia,pannota,caenoidea,caenidae,caeninae,,,caenis,,,
callibaetis,100903,callibaetis,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,palaeoptera,,ephemeroptera,pisciforma,,,baetidae,,,,callibaetis,,,
calopteryx,102052,calopteryx,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,palaeoptera,,odonata,zygoptera,,,calopterygidae,,,,calopteryx,,,
cambarus_bartonii,97343,cambarus_bartonii,animalia,bilateria,protostomia,ecdysozoa,arthropoda,crustacea,malacostraca,eumalacostraca,,eucarida,decapoda,pleocyemata,astacidea,astacoidea,cambaridae,cambarinae,,,cambarus,cambarus_(cambarus),cambarus_bartonii,
cambarus,97337,cambarus,animalia,bilateria,protostomia,ecdysozoa,arthropoda,crustacea,malacostraca,eumalacostraca,,eucarida,decapoda,pleocyemata,astacidea,astacoidea,cambaridae,cambarinae,,,cambarus,,,
campeloma_decisum,70312,campeloma_decisum,animalia,bilateria,protostomia,lophozoa,mollusca,,gastropoda,prosobranchia,,,architaenioglossa,,,,viviparidae,,,,campeloma,,campeloma_decisum,
campeloma,70311,campeloma,animalia,bilateria,protostomia,lophozoa,mollusca,,gastropoda,prosobranchia,,,architaenioglossa,,,,viviparidae,,,,campeloma,,,
camptocladius,128507,camptocladius,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,diptera,nematocera,culicomorpha,,chironomidae,orthocladiinae,,,camptocladius,,,
cardiocladius_albiplumus,128512,cardiocladius_albiplumus,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,diptera,nematocera,culicomorpha,,chironomidae,orthocladiinae,,,cardiocladius,,cardiocladius_albiplumus,
cardiocladius_obscurus,128515,cardiocladius_obscurus,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,diptera,nematocera,culicomorpha,,chironomidae,orthocladiinae,,,cardiocladius,,cardiocladius_obscurus,
cardiocladius,128511,cardiocladius,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,diptera,nematocera,culicomorpha,,chironomidae,orthocladiinae,,,cardiocladius,,,
celina,112136,celina,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,coleoptera,adephaga,,,dytiscidae,hydroporinae,methlini,,celina,,,
centroptilum,100873,centroptilum,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,palaeoptera,,ephemeroptera,pisciforma,,,baetidae,,,,centroptilum,,,
ceraclea_alces,116742,ceraclea_alces,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,trichoptera,,,leptoceroidea,leptoceridae,leptocerinae,athripsodini,,ceraclea,ceraclea_(ceraclea),ceraclea_alces,
ceraclea_punctata,116711,ceraclea_punctata,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,trichoptera,,,leptoceroidea,leptoceridae,leptocerinae,athripsodini,,ceraclea,ceraclea_(ceraclea),ceraclea_punctata,
ceraclea,116684,ceraclea,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,trichoptera,,,leptoceroidea,leptoceridae,leptocerinae,athripsodini,,ceraclea,,,
ceratopsyche_alhedra,115596,ceratopsyche_alhedra,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,trichoptera,,,hydropsychoidea,hydropsychidae,hydropsychinae,,,ceratopsyche,,ceratopsyche_alhedra,
ceratopsyche_bronta,115577,ceratopsyche_bronta,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,trichoptera,,,hydropsychoidea,hydropsychidae,hydropsychinae,,,ceratopsyche,,ceratopsyche_bronta,
ceratopsyche,115570,ceratopsyche,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,trichoptera,,,hydropsychoidea,hydropsychidae,hydropsychinae,,,ceratopsyche,,,
ceratopsyche_morosa,115580,ceratopsyche_morosa,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,trichoptera,,,hydropsychoidea,hydropsychidae,hydropsychinae,,,ceratopsyche,,ceratopsyche_morosa,
ceratopsyche_slossonae,115586,ceratopsyche_slossonae,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,trichoptera,,,hydropsychoidea,hydropsychidae,hydropsychinae,,,ceratopsyche,,ceratopsyche_slossonae,
ceratopsyche_sparna,115589,ceratopsyche_sparna,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,trichoptera,,,hydropsychoidea,hydropsychidae,hydropsychinae,,,ceratopsyche,,ceratopsyche_sparna,
ceratopsyche_ventura,568817,ceratopsyche_ventura,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,trichoptera,,,hydropsychoidea,hydropsychidae,hydropsychinae,,,ceratopsyche,,ceratopsyche_ventura,
cernotina,115373,cernotina,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,trichoptera,,,hydropsychoidea,polycentropodidae,polycentropodinae,,,cernotina,,,
chaetocladius,128520,chaetocladius,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,diptera,nematocera,culicomorpha,,chironomidae,orthocladiinae,,,chaetocladius,,,
chaetocladius_vitellinus,128532,chaetocladius_vitellinus,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,diptera,nematocera,culicomorpha,,chironomidae,orthocladiinae,,,chaetocladius,,chaetocladius_vitellinus,
chaetogaster_diaphanus,68935,chaetogaster_diaphanus,animalia,bilateria,protostomia,lophozoa,annelida,,clitellata,tubificata,,,tubificida,,,,naididae,naidinae,,,chaetogaster,,chaetogaster_diaphanus,
chaetogaster_diastrophus,68938,chaetogaster_diastrophus,animalia,bilateria,protostomia,lophozoa,annelida,,clitellata,tubificata,,,tubificida,,,,naididae,naidinae,,,chaetogaster,,chaetogaster_diastrophus,
chaetogaster_limnaei,68943,chaetogaster_limnaei,animalia,bilateria,protostomia,lophozoa,annelida,,clitellata,tubificata,,,tubificida,,,,naididae,naidinae,,,chaetogaster,,chaetogaster_limnaei,
chaetogaster_setosus,68945,chaetogaster_setosus,animalia,bilateria,protostomia,lophozoa,annelida,,clitellata,tubificata,,,tubificida,,,,naididae,naidinae,,,chaetogaster,,chaetogaster_setosus,
chaetogaster,68934,chaetogaster,animalia,bilateria,protostomia,lophozoa,annelida,,clitellata,tubificata,,,tubificida,,,,naididae,naidinae,,,chaetogaster,,,
chaoborus,125904,chaoborus,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,diptera,nematocera,culicomorpha,,chaoboridae,chaoborinae,,,chaoborus,,,
chauliodes_rastricornis,115025,chauliodes_rastricornis,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,neuropterida,megaloptera,,,,corydalidae,chauliodinae,,,chauliodes,,chauliodes_rastricornis,
chauliodes,115024,chauliodes,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,neuropterida,megaloptera,,,,corydalidae,chauliodinae,,,chauliodes,,,
chelifera,136305,chelifera,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,diptera,brachycera,muscomorpha,,empididae,hemerodromiinae,hemerodromiini,,chelifera,,,
cheumatopsyche,115408,cheumatopsyche,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,trichoptera,,,hydropsychoidea,hydropsychidae,hydropsychinae,,,cheumatopsyche,,,
chimarra_aterrima,115278,chimarra_aterrima,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,trichoptera,,,philopotamoidea,philopotamidae,chimarrinae,,,chimarra,chimarra_(chimarra),chimarra_aterrima,
chimarra_obscura,115276,chimarra_obscura,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,trichoptera,,,philopotamoidea,philopotamidae,chimarrinae,,,chimarra,chimarra_(chimarra),chimarra_obscura,
chimarra_socia,115279,chimarra_socia,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,trichoptera,,,philopotamoidea,philopotamidae,chimarrinae,,,chimarra,chimarra_(chimarra),chimarra_socia,
chimarra,115273,chimarra,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,trichoptera,,,philopotamoidea,philopotamidae,chimarrinae,,,chimarra,,,
chiridotea_almyra,92638,chiridotea_almyra,animalia,bilateria,protostomia,ecdysozoa,arthropoda,crustacea,malacostraca,eumalacostraca,,peracarida,isopoda,valvifera,,,chaetiliidae,,,,chiridotea,,chiridotea_almyra,
chiridotea,92637,chiridotea,animalia,bilateria,protostomia,ecdysozoa,arthropoda,crustacea,malacostraca,eumalacostraca,,peracarida,isopoda,valvifera,,,chaetiliidae,,,,chiridotea,,,
chironomus_decorus,129280,chironomus_decorus,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,diptera,nematocera,culicomorpha,,chironomidae,chironominae,chironomini,,chironomus,,chironomus_decorus,
chironomus_riparius,129313,chironomus_riparius,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,diptera,nematocera,culicomorpha,,chironomidae,chironominae,chironomini,,chironomus,,chironomus_riparius,
chironomus,129254,chironomus,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,diptera,nematocera,culicomorpha,,chironomidae,chironominae,chironomini,,chironomus,,,
choroterpes,101108,choroterpes,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,palaeoptera,,ephemeroptera,furcatergalia,lanceolata,,leptophlebiidae,,,,choroterpes,,,
chromagrion,102133,chromagrion,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,palaeoptera,,odonata,zygoptera,,,coenagrionidae,,,,chromagrion,,,
chrysops,131078,chrysops,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,diptera,brachycera,tabanomorpha,,tabanidae,chrysopsinae,chrysopsini,,chrysops,,,
cincinnatia_cincinnatiensis,70510,cincinnatia_cincinnatiensis,animalia,bilateria,protostomia,lophozoa,mollusca,,gastropoda,,,,neotaenioglossa,,,,hydrobiidae,,,,cincinnatia,,cincinnatia_cincinnatiensis,
cincinnatia,70509,cincinnatia,animalia,bilateria,protostomia,lophozoa,mollusca,,gastropoda,,,,neotaenioglossa,,,,hydrobiidae,,,,cincinnatia,,,
cinygmula,100557,cinygmula,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,palaeoptera,,ephemeroptera,pisciforma,,heptagenioidea,heptageniidae,,,,cinygmula,,,
cinygmula_subaequalis,100570,cinygmula_subaequalis,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,palaeoptera,,ephemeroptera,pisciforma,,heptagenioidea,heptageniidae,,,,cinygmula,,cinygmula_subaequalis,
cipangopaludina,70328,cipangopaludina,animalia,bilateria,protostomia,lophozoa,mollusca,,gastropoda,prosobranchia,,,architaenioglossa,,,,viviparidae,,,,cipangopaludina,,,
claassenia,102930,claassenia,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,polyneoptera,plecoptera,systellognatha,,,perlidae,perlinae,perlini,,claassenia,,,
claassenia_sabulosa,102932,claassenia_sabulosa,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,polyneoptera,plecoptera,systellognatha,,,perlidae,perlinae,perlini,,claassenia,,claassenia_sabulosa,
cladopelma,129350,cladopelma,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,diptera,nematocera,culicomorpha,,chironomidae,chironominae,chironomini,,cladopelma,,,
cladotanytarsus_daviesi,129873,cladotanytarsus,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,diptera,nematocera,culicomorpha,,chironomidae,chironominae,tanytarsini,,cladotanytarsus,,cladotanytarsus_daviesi,
cladotanytarsus,129873,cladotanytarsus,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,diptera,nematocera,culicomorpha,,chironomidae,chironominae,tanytarsini,,cladotanytarsus,,,
cladotanytarsus_dispersopilosus,129879,cladotanytarsus_dispersopilosus,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,diptera,nematocera,culicomorpha,,chironomidae,chironominae,tanytarsini,,cladotanytarsus,,cladotanytarsus_dispersopilosus,
cladotanytarsus_mancus,129881,cladotanytarsus_mancus,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,diptera,nematocera,culicomorpha,,chironomidae,chironominae,tanytarsini,,cladotanytarsus,,cladotanytarsus_mancus,
climacia_areolaris,115087,climacia_areolaris,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,neuropterida,neuroptera,hemerobiiformia,,,sisyridae,,,,climacia,,climacia_areolaris,
climacia,115086,climacia,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,neuropterida,neuroptera,hemerobiiformia,,,sisyridae,,,,climacia,,,
