NewID,DATE_bugs,GENSPECIES,INDIV
LGSS-40,6/25/2015,Eukiefferiella sp.,1
LGSS-40,6/25/2015,Cryptochironomus sp.,1
LGSS-40,6/25/2015,Gelastocoris sp.,1
LGSS-40,6/25/2015,Basiaeschna sp.,2
LGSS-40,6/25/2015,Pisidium sp.,29
LGSS-40,6/25/2015,Physella sp.,1
LGSS-40,6/25/2015,Viviparus georgianus,1
LGSS-40,6/25/2015,Amnicola sp.,3
LGSS-40,6/25/2015,Valvata sincera,3
LGSS-40,6/25/2015,Campeloma decisum,1
LGSS-40,6/25/2015,Caecidotea sp.,8
LGSS-40,6/25/2015,Gammarus sp.,70
LGSS-40,6/25/2015,Undetermined Nemertea,1
LGSS-40,6/25/2015,Dugesia sp.,1
LGSS-40,6/25/2015,Undetermined Hirudinea,5
LGSS-41,6/25/2015,Agabus sp.,1
LGSS-41,6/25/2015,Celina sp.,2
LGSS-41,6/25/2015,Stenelmis sp.,1
LGSS-41,6/25/2015,Haliplus sp.,1
LGSS-41,6/25/2015,Brillia sp.,2
LGSS-41,6/25/2015,Polypedilum illinoense,13
LGSS-41,6/25/2015,Rheotanytarsus sp.,8
LGSS-41,6/25/2015,Paratanytarsus sp.,8
LGSS-41,6/25/2015,Tribelos/Endochironomus/Phaenopsectra Co,7
LGSS-41,6/25/2015,Procladius sp.,5
LGSS-41,6/25/2015,Dicrotendipes sp.,5
LGSS-41,6/25/2015,Thienemannimyia gr. spp.,3
LGSS-41,6/25/2015,Stictochironomus sp.,3
LGSS-41,6/25/2015,Cryptochironomus sp.,2
LGSS-41,6/25/2015,Cladopelma sp.,2
LGSS-41,6/25/2015,Micropsectra/Tanytarsus Complex,91
LGSS-41,6/25/2015,Chironomus sp.,17
LGSS-41,6/25/2015,Paratendipes sp.,17
LGSS-41,6/25/2015,Undetermined Corixidae,2
LGSS-41,6/25/2015,Microvelia sp.,1
LGSS-41,6/25/2015,Pisidium sp.,9
LGSS-41,6/25/2015,Physella sp.,1
LGSS-41,6/25/2015,Micromenetus dilatatus,1
LGSS-41,6/25/2015,Undetermined Crangonyctidae,10
LGSS-41,6/25/2015,Undetermined Lumbriculidae,10
LGSS-41,6/25/2015,Undetermined Enchytraeidae,4
LGSS-41,6/25/2015,Limnodrilus sp.,1
LGSS-41,6/25/2015,Undet. Tubificidae w/ cap. setae,31
LGSS-41,6/25/2015,Undet. Tubificidae w/o cap. setae,26
LGSS-41,6/25/2015,Ophidonais serpentina,2
LGSS-41,6/25/2015,Undetermined Naididae,10
LGSS-41,6/25/2015,Undetermined Hirudinea,14
LGSS-42,6/25/2015,Leuctra sp.,7
LGSS-42,6/25/2015,Limnephilus sp.,1
LGSS-42,6/25/2015,Agabus sp.,14
LGSS-42,6/25/2015,Undetermined Curculionidae,1
LGSS-42,6/25/2015,Hydraena sp.,1
LGSS-42,6/25/2015,Georyssus sp.,1
LGSS-42,6/25/2015,Chauliodes sp.,1
LGSS-42,6/25/2015,Dicranota sp.,5
LGSS-42,6/25/2015,Simulium vittatum,11
LGSS-42,6/25/2015,Bezzia sp.,1
LGSS-42,6/25/2015,Brillia sp.,17
LGSS-42,6/25/2015,Polypedilum illinoense,9
LGSS-42,6/25/2015,Undetermined Orthocladiinae,1
LGSS-42,6/25/2015,Parachironomus sp.,1
LGSS-42,6/25/2015,Tanytarsus sp.,28
LGSS-42,6/25/2015,Krenopelopia sp.,1
LGSS-42,6/25/2015,Harnischia sp.,1
LGSS-42,6/25/2015,Chironomus sp.,1
LGSS-42,6/25/2015,Thienemannimyia gr. spp.,19
LGSS-42,6/25/2015,Undetermined Veliidae,1
LGSS-42,6/25/2015,Rheumatobates sp.,1
LGSS-42,6/25/2015,Gyraulus parvus,2
LGSS-42,6/25/2015,Stagnicola elodes,3
LGSS-42,6/25/2015,Caecidotea sp.,14
LGSS-42,6/25/2015,Gammarus sp.,60
LGSS-42,6/25/2015,Undetermined Lumbriculidae,5
LGSS-43,7/14/2015,Ephemera sp.,1
LGSS-43,7/14/2015,Baetis flavistriga,6
LGSS-43,7/14/2015,Baetis intercalaris,2
LGSS-43,7/14/2015,Caenis sp.,1
LGSS-43,7/14/2015,Oxyethira sp.,1
LGSS-43,7/14/2015,Hydroptila sp.,2
LGSS-43,7/14/2015,Oecetis sp.,1
LGSS-43,7/14/2015,Dubiraphia sp.,5
LGSS-43,7/14/2015,Dineutus sp.,1
LGSS-43,7/14/2015,Gyrinus sp.,2
LGSS-43,7/14/2015,Macronychus glabratus,2
LGSS-43,7/14/2015,Haliplus sp.,1
LGSS-43,7/14/2015,Polypedilum illinoense,13
LGSS-43,7/14/2015,Microtendipes pedellus gr.,8
LGSS-43,7/14/2015,Labrundinia sp.,2
LGSS-43,7/14/2015,Stictochironomus sp.,10
LGSS-43,7/14/2015,Undetermined Tanytarsini,38
LGSS-43,7/14/2015,Tanytarsus sp.,34
LGSS-43,7/14/2015,Cladotanytarsus sp.,19
LGSS-43,7/14/2015,Cricotopus/Orthocladius Complex,13
LGSS-43,7/14/2015,Undetermined Chironomidae,6
LGSS-43,7/14/2015,Paralauterborniella nigrohalteralis,6
LGSS-43,7/14/2015,Chironomus sp.,5
LGSS-43,7/14/2015,Cryptotendipes sp.,3
LGSS-43,7/14/2015,Cryptochironomus sp.,3
LGSS-43,7/14/2015,Stempellinella sp.,2
LGSS-43,7/14/2015,Procladius sp.,2
LGSS-43,7/14/2015,Parakiefferiella sp.,2
LGSS-43,7/14/2015,Larsia sp.,2
LGSS-43,7/14/2015,Thienemannimyia gr. spp.,13
LGSS-43,7/14/2015,Gomphus sp.,1
LGSS-43,7/14/2015,Boyeria sp.,1
LGSS-43,7/14/2015,Pisidium sp.,3
LGSS-43,7/14/2015,Orconectes sp.,1
LGSS-43,7/14/2015,Undet. Tubificidae w/o cap. setae,9
LGSS-T03,7/15/2015,Haliplus sp.,3
LGSS-T03,7/15/2015,Undetermined Ceratopogonidae,12
LGSS-T03,7/15/2015,Chironomus sp.,22
LGSS-T03,7/15/2015,Ablabesmyia rhamphe,1
LGSS-T03,7/15/2015,Acricotopus sp.,3
LGSS-T03,7/15/2015,Zavreliella sp.,3
LGSS-T03,7/15/2015,Tanytarsus guerlus gr.,4
LGSS-T03,7/15/2015,Paratanytarsus sp.,15
LGSS-T03,7/15/2015,Dicrotendipes sp.,3
LGSS-T03,7/15/2015,Paratendipes sp.,1
LGSS-T03,7/15/2015,Corynoneura sp.,1
LGSS-T03,7/15/2015,Dicrotendipes modestus,3
LGSS-T03,7/15/2015,Undetermined Pisidiidae,36
LGSS-T03,7/15/2015,Helisoma sp.,22
LGSS-T03,7/15/2015,Undetermined Lymnaeidae,23
LGSS-T03,7/15/2015,Undetermined Planorbidae,2
LGSS-T03,7/15/2015,Physella sp.,10
LGSS-T03,7/15/2015,Micromenetus dilatatus,60
LGSS-T03,7/15/2015,Caecidotea sp.,2
LGSS-T03,7/15/2015,Undetermined Lumbriculidae,2
LGSS-T03,7/15/2015,Aulodrilus pigueti,1
LGSS-T03,7/15/2015,Undet. Tubificidae w/o cap. setae,1
LGSS-T03,7/15/2015,Undetermined Hirudinea,1
LGSS-T07,7/16/2015,Caenis sp.,2
LGSS-T07,7/16/2015,Maccaffertium modestum,1
LGSS-T07,7/16/2015,Acerpenna pygmaea,32
LGSS-T07,7/16/2015,Acerpenna macdunnoughi,18
LGSS-T07,7/16/2015,Plauditus sp.,1
LGSS-T07,7/16/2015,Procloeon sp.,7
LGSS-T07,7/16/2015,Baetis flavistriga,3
LGSS-T07,7/16/2015,Cheumatopsyche sp.,3
LGSS-T07,7/16/2015,Hydroptila sp.,4
LGSS-T07,7/16/2015,Undetermined Leptoceridae,1
LGSS-T07,7/16/2015,Oxyethira sp.,1
LGSS-T07,7/16/2015,Macronychus sp.,1
LGSS-T07,7/16/2015,Dubiraphia vittata,3
LGSS-T07,7/16/2015,Simulium sp.,4
LGSS-T07,7/16/2015,Undetermined Tanypodinae,1
LGSS-T07,7/16/2015,Labrundinia sp.,1
LGSS-T07,7/16/2015,Cricotopus bicinctus,2
LGSS-T07,7/16/2015,Pentaneura sp.,2
LGSS-T07,7/16/2015,Tanytarsus sp.,2
LGSS-T07,7/16/2015,Thienemannimyia gr. spp.,4
LGSS-T07,7/16/2015,Undetermined Tanytarsini,4
LGSS-T07,7/16/2015,Paratanytarsus sp.,6
LGSS-T07,7/16/2015,Thienemanniella sp.,9
LGSS-T07,7/16/2015,Cricotopus/Orthocladius Complex,12
LGSS-T07,7/16/2015,Polypedilum illinoense,22
LGSS-T07,7/16/2015,Rheotanytarsus sp.,30
LGSS-T07,7/16/2015,Polypedilum flavum,39
LGSS-T07,7/16/2015,Ablabesmyia mallochi,1
LGSS-T07,7/16/2015,Enallagma sp.,2
LGSS-T07,7/16/2015,Boyeria sp.,1
LGSS-T07,7/16/2015,Mesovelia sp.,2
LGSS-T07,7/16/2015,Undetermined Hemiptera,1
LGSS-T07,7/16/2015,Physella sp.,4
LGSS-T07,7/16/2015,Undetermined Valvatidae,2
LGSS-T07,7/16/2015,Undetermined Pisidiidae,1
LGSS-T07,7/16/2015,Hyalella azteca,93
LGSS-T07,7/16/2015,Caecidotea sp.,1
LGSS-T07,7/16/2015,Undetermined Turbellaria,2
LGSS-T07,7/16/2015,Undetermined Hirudinea,1
LGSS-T11,8/12/2015,Baetis intercalaris,4
LGSS-T11,8/12/2015,Centroptilum sp.,5
LGSS-T11,8/12/2015,Stenonema pulchellum,5
LGSS-T11,8/12/2015,Phylocentropus sp.,9
LGSS-T11,8/12/2015,Ceratapsyche morosa,1
LGSS-T11,8/12/2015,Oxyethira sp.,9
LGSS-T11,8/12/2015,Dubiraphia sp.,5
LGSS-T11,8/12/2015,Stenelmis crenata,3
LGSS-T11,8/12/2015,Macronychus glabratus,3
LGSS-T11,8/12/2015,Helichus sp.,1
LGSS-T11,8/12/2015,Undetermined Culicidae,13
LGSS-T11,8/12/2015,Simulium sp.,2
LGSS-T11,8/12/2015,Rheotanytarsus sp.,5
LGSS-T11,8/12/2015,Coelotanypus sp.,1
LGSS-T11,8/12/2015,Cricotopus/Orthocladius Complex,1
LGSS-T11,8/12/2015,Orthocladiinae sp. C,1
LGSS-T11,8/12/2015,Stempellinella sp.,1
LGSS-T11,8/12/2015,Stenochironomus sp.,1
LGSS-T11,8/12/2015,Tribelos/Endochironomus/Phaenopsectra Co,1
LGSS-T11,8/12/2015,Microtendipes rydalensis gr.,2
LGSS-T11,8/12/2015,Xenochironomus xenolabis,2
LGSS-T11,8/12/2015,Tanytarsus sp.,12
LGSS-T11,8/12/2015,Paratanytarsus sp.,4
LGSS-T11,8/12/2015,Polypedilum illinoense,15
LGSS-T11,8/12/2015,Ablabesmyia mallochi,1
LGSS-T11,8/12/2015,Thienemannimyia gr. spp.,3
LGSS-T11,8/12/2015,Undetermined Lepidoptera,2
LGSS-T11,8/12/2015,Boyeria sp.,2
LGSS-T11,8/12/2015,Undetermined Aeschnidae,1
LGSS-T11,8/12/2015,Stylurus sp.,2
LGSS-T11,8/12/2015,Calopteryx sp.,2
LGSS-T11,8/12/2015,Argia sp.,16
LGSS-T11,8/12/2015,Undetermined Gerridae,2
LGSS-T11,8/12/2015,Ferrissia sp.,1
LGSS-T11,8/12/2015,Undetermined Planorbidae,2
LGSS-T11,8/12/2015,Undetermined Lymnaeidae,5
LGSS-T11,8/12/2015,Undetermined Pisidiidae,4
LGSS-T11,8/12/2015,Caecidotea sp.,4
LGSS-T11,8/12/2015,Gammarus sp.,50
LGSS-T11,8/12/2015,Prostoma graecense,1
LGSS-T11,8/12/2015,Undetermined Turbellaria,1
LGSS-T11,8/12/2015,Undet. Tubificidae w/ cap. setae,8
LGSS-T11,8/12/2015,Undet. Tubificidae w/o cap. setae,3
LGSS-T11,8/12/2015,Undetermined Naididae,1
LSIS-01,8/5/2015,Caenis sp.,1
LSIS-01,8/5/2015,Stenonema femoratum,2
LSIS-01,8/5/2015,Centroptilum sp.,1
LSIS-01,8/5/2015,Procloeon sp.,1
LSIS-01,8/5/2015,Dubiraphia sp.,10
LSIS-01,8/5/2015,Laccophilus sp.,1
LSIS-01,8/5/2015,Dicrotendipes sp.,5
LSIS-01,8/5/2015,Undetermined Chironomidae,1
LSIS-01,8/5/2015,Endochironomus subtendens,2
LSIS-01,8/5/2015,Thienemannimyia gr. spp.,2
LSIS-01,8/5/2015,Tanytarsus sp.,2
LSIS-01,8/5/2015,Microtendipes pedellus gr.,3
LSIS-01,8/5/2015,Undetermined Tanytarsini,11
LSIS-01,8/5/2015,Paratanytarsus sp.,7
LSIS-01,8/5/2015,Glyptotendipes sp.,1
LSIS-01,8/5/2015,Ablabesmyia sp.,1
LSIS-01,8/5/2015,Polypedilum illinoense,5
LSIS-01,8/5/2015,Undetermined Corixidae,8
LSIS-01,8/5/2015,Aeshna sp.,1
LSIS-01,8/5/2015,Enallagma sp.,16
LSIS-01,8/5/2015,Undetermined Planorbidae,4
LSIS-01,8/5/2015,Undetermined Physidae,11
LSIS-01,8/5/2015,Undetermined Lymnaeidae,1
LSIS-01,8/5/2015,Ferrissia sp.,9
LSIS-01,8/5/2015,Undetermined Pisidiidae,1
LSIS-01,8/5/2015,Caecidotea sp.,16
LSIS-01,8/5/2015,Gammarus sp.,109
LSIS-01,8/5/2015,Orconectes sp.,1
LSIS-01,8/5/2015,Undetermined Cambaridae,2
LSIS-01,8/5/2015,Limnodrilus sp.,2
LSIS-01,8/5/2015,Undet. Tubificidae w/ cap. setae,1
MIDL-01,7/21/2015,Limnephilus sp.,1
MIDL-01,7/21/2015,Dubiraphia bivittata,1
MIDL-01,7/21/2015,Undetermined Culicidae,5
MIDL-01,7/21/2015,Procladius sp.,1
MIDL-01,7/21/2015,Polypedilum halterale gr.,6
MIDL-01,7/21/2015,Cryptotendipes sp.,1
MIDL-01,7/21/2015,Paralauterborniella nigrohalteralis,1
MIDL-01,7/21/2015,Polypedilum fallax gr.,1
MIDL-01,7/21/2015,Thienemannimyia gr. spp.,1
MIDL-01,7/21/2015,Undetermined Orthocladiinae,1
MIDL-01,7/21/2015,Tanytarsus sp.,5
MIDL-01,7/21/2015,Paratendipes sp.,9
MIDL-01,7/21/2015,Undetermined Tanytarsini,9
MIDL-01,7/21/2015,Stictochironomus sp.,2
MIDL-01,7/21/2015,Chironomus sp.,56
MIDL-01,7/21/2015,Undetermined Corixidae,1
MIDL-01,7/21/2015,Undetermined Gerridae,1
MIDL-01,7/21/2015,Undetermined Physidae,1
MIDL-01,7/21/2015,Ferrissia sp.,1
MIDL-01,7/21/2015,Undetermined Pisidiidae,20
MIDL-01,7/21/2015,Caecidotea sp.,55
MIDL-01,7/21/2015,Gammarus sp.,10
MIDL-01,7/21/2015,Undetermined Cambaridae,7
MIDL-01,7/21/2015,Limnodrilus sp.,3
MIDL-01,7/21/2015,Undet. Tubificidae w/o cap. setae,4
MIDL-01,7/21/2015,Undetermined Hirudinea,2
MURD-03,8/4/2015,Baetis intercalaris,8
MURD-03,8/4/2015,Pseudocentroptiloides sp.,1
MURD-03,8/4/2015,Cloeon sp.,2
MURD-03,8/4/2015,Stenacron interpunctatum,1
MURD-03,8/4/2015,Caenis sp.,3
MURD-03,8/4/2015,Lype sp.,4
MURD-03,8/4/2015,Cheumatopsyche sp.,1
MURD-03,8/4/2015,Anacaena sp.,1
MURD-03,8/4/2015,Dubiraphia sp.,6
MURD-03,8/4/2015,Dubiraphia vittata,7
MURD-03,8/4/2015,Macronychus glabratus,3
MURD-03,8/4/2015,Optioservus sp.,1
MURD-03,8/4/2015,Stenelmis crenata,1
MURD-03,8/4/2015,Stenelmis sp.,2
MURD-03,8/4/2015,Undetermined Culicidae,9
MURD-03,8/4/2015,Undetermined Tabanidae,6
MURD-03,8/4/2015,Hemerodromia sp.,1
MURD-03,8/4/2015,Cricotopus/Orthocladius Complex,1
MURD-03,8/4/2015,Microtendipes pedellus gr.,1
MURD-03,8/4/2015,Cricotopus sp.,1
MURD-03,8/4/2015,Chironomus sp.,1
MURD-03,8/4/2015,Brillia sp.,1
MURD-03,8/4/2015,Tanytarsus sp.,2
MURD-03,8/4/2015,Undetermined Tanytarsini,3
MURD-03,8/4/2015,Polypedilum illinoense,9
MURD-03,8/4/2015,Thienemannimyia gr. spp.,1
MURD-03,8/4/2015,Undetermined Corixidae,14
MURD-03,8/4/2015,Calopteryx sp.,9
MURD-03,8/4/2015,Undetermined Lepidoptera,2
MURD-03,8/4/2015,Undetermined Physidae,1
MURD-03,8/4/2015,Ferrissia sp.,2
MURD-03,8/4/2015,Undetermined Hydrobiidae,3
MURD-03,8/4/2015,Undetermined Lymnaeidae,1
MURD-03,8/4/2015,Undetermined Pisidiidae,10
MURD-03,8/4/2015,Caecidotea sp.,13
MURD-03,8/4/2015,Gammarus sp.,70
MURD-03,8/4/2015,Undet. Tubificidae w/ cap. setae,1
MURD-03,8/4/2015,Undet. Tubificidae w/o cap. setae,1
MUSK-01,7/7/2015,Simulium sp.,9
MUSK-01,7/7/2015,Undetermined Tanytarsini,1
MUSK-01,7/7/2015,Polypedilum illinoense,2
MUSK-01,7/7/2015,Undetermined Pisidiidae,65
MUSK-01,7/7/2015,Caecidotea sp.,16
MUSK-01,7/7/2015,Gammarus sp.,285
MUSK-01,7/7/2015,Undet. Tubificidae w/o cap. setae,1
MUSK-01,7/7/2015,Stenelmis crenata,32
MUSK-01,7/7/2015,Simulium sp.,1
MUSK-01,7/7/2015,Cardiocladius obscurus,3
MUSK-01,7/7/2015,Polypedilum flavum,2
MUSK-01,7/7/2015,Cryptochironomus sp.,1
MUSK-01,7/7/2015,Polypedilum flavum,2
MUSK-01,7/7/2015,Cricotopus sp.,1
NLSM-7.9,7/23/2015,Acerpenna macdunnoughi,2
NLSM-7.9,7/23/2015,Acerpenna pygmaea,13
NLSM-7.9,7/23/2015,Baetis intercalaris,1
NLSM-7.9,7/23/2015,Plauditus sp.,5
NLSM-7.9,7/23/2015,Procloeon sp.,1
NLSM-7.9,7/23/2015,Maccaffertium vicarium,1
NLSM-7.9,7/23/2015,Maccaffertium sp.,4
NLSM-7.9,7/23/2015,Undetermined Leptophlebiidae,2
NLSM-7.9,7/23/2015,Eurylophella sp.,2
NLSM-7.9,7/23/2015,Tricorythodes sp.,4
NLSM-7.9,7/23/2015,Lype sp.,1
NLSM-7.9,7/23/2015,Polycentropus sp.,1
NLSM-7.9,7/23/2015,Cheumatopsyche sp.,10
NLSM-7.9,7/23/2015,Hydropsyche betteni,5
NLSM-7.9,7/23/2015,Undetermined Hydropsychidae,3
NLSM-7.9,7/23/2015,Hydroptila sp.,8
NLSM-7.9,7/23/2015,Oxyethira sp.,1
NLSM-7.9,7/23/2015,Mystacides sp.,2
NLSM-7.9,7/23/2015,Oecetis sp.,4
NLSM-7.9,7/23/2015,Ancyronyx variegatus,7
NLSM-7.9,7/23/2015,Dubiraphia sp.,1
NLSM-7.9,7/23/2015,Dubiraphia quadrinotata,12
NLSM-7.9,7/23/2015,Macronychus glabratus,30
NLSM-7.9,7/23/2015,Microcylloepus pusillus,4
NLSM-7.9,7/23/2015,Promoresia elegans,3
NLSM-7.9,7/23/2015,Undetermined Ceratopogonidae,1
NLSM-7.9,7/23/2015,Simulium sp.,5
NLSM-7.9,7/23/2015,Hemerodromia sp.,2
NLSM-7.9,7/23/2015,Cricotopus/Orthocladius Complex,4
NLSM-7.9,7/23/2015,Cladotanytarsus sp.,2
NLSM-7.9,7/23/2015,Rheotanytarsus sp.,29
NLSM-7.9,7/23/2015,Polypedilum flavum,4
NLSM-7.9,7/23/2015,Orthocladius (Symposiocladius) lignicola,1
NLSM-7.9,7/23/2015,Microtendipes rydalensis gr.,2
NLSM-7.9,7/23/2015,Tvetenia bavarica gr.,2
NLSM-7.9,7/23/2015,Cricotopus bicinctus,1
NLSM-7.9,7/23/2015,Nanocladius sp.,1
NLSM-7.9,7/23/2015,Polypedilum illinoense,1
NLSM-7.9,7/23/2015,Rheocricotopus sp.,1
NLSM-7.9,7/23/2015,Thienemannimyia gr. spp.,1
NLSM-7.9,7/23/2015,Tvetenia vitracies,1
NLSM-7.9,7/23/2015,Xylotopus par,1
NLSM-7.9,7/23/2015,Micropsectra/Tanytarsus Complex,2
NLSM-7.9,7/23/2015,Polypedilum aviceps,2
NLSM-7.9,7/23/2015,Thienemanniella sp.,2
NLSM-7.9,7/23/2015,Microtendipes pedellus gr.,1
NLSM-7.9,7/23/2015,Calopteryx sp.,5
NLSM-7.9,7/23/2015,Boyeria sp.,5
NLSM-7.9,7/23/2015,Undetermined Aeschnidae,1
NLSM-7.9,7/23/2015,Hagenius sp.,1
NLSM-7.9,7/23/2015,Undetermined Pisidiidae,2
NLSM-7.9,7/23/2015,Undetermined Valvatidae,1
NLSM-7.9,7/23/2015,Hyalella azteca,2
NLSM-7.9,7/23/2015,Undetermined Nemertea,1
NLSM-7.9,7/23/2015,Pristinella sp.,1
PION-0.9,8/5/2015,Cheumatopsyche sp.,3
PION-0.9,8/5/2015,Hydropsyche betteni,1
PION-0.9,8/5/2015,Dubiraphia sp.,7
PION-0.9,8/5/2015,Peltodytes sp.,1
PION-0.9,8/5/2015,Undetermined Tabanidae,1
PION-0.9,8/5/2015,Bezzia sp.,2
PION-0.9,8/5/2015,Tribelos/Endochironomus/Phaenopsectra Co,13
PION-0.9,8/5/2015,Procladius sp.,2
PION-0.9,8/5/2015,Cryptochironomus sp.,1
PION-0.9,8/5/2015,Parachironomus sp.,1
PION-0.9,8/5/2015,Polypedilum halterale gr.,1
PION-0.9,8/5/2015,Micropsectra/Tanytarsus Complex,2
PION-0.9,8/5/2015,Polypedilum flavum,2
PION-0.9,8/5/2015,Microtendipes pedellus gr.,3
PION-0.9,8/5/2015,Polypedilum illinoense,4
PION-0.9,8/5/2015,Undetermined Tanytarsini,4
PION-0.9,8/5/2015,Glyptotendipes sp.,5
PION-0.9,8/5/2015,Endochironomus subtendens,7
PION-0.9,8/5/2015,Ablabesmyia mallochi,1
PION-0.9,8/5/2015,Dicrotendipes sp.,11
PION-0.9,8/5/2015,Paratendipes sp.,1
PION-0.9,8/5/2015,Paratanytarsus sp.,23
PION-0.9,8/5/2015,Chironomus sp.,11
PION-0.9,8/5/2015,Clinotanypus sp.,2
PION-0.9,8/5/2015,Undetermined Coenagrionidae,2
PION-0.9,8/5/2015,Undetermined Corixidae,4
PION-0.9,8/5/2015,Undetermined Physidae,8
PION-0.9,8/5/2015,Undetermined Planorbidae,2
PION-0.9,8/5/2015,Physella sp.,2
PION-0.9,8/5/2015,Ferrissia sp.,2
PION-0.9,8/5/2015,Caecidotea sp.,53
PION-0.9,8/5/2015,Gammarus sp.,24
PION-0.9,8/5/2015,Orconectes sp.,3
PION-0.9,8/5/2015,Undet. Tubificidae w/o cap. setae,3
PION-0.9,8/5/2015,Pristinella sp.,1
POBK-01,7/7/2015,Simulium sp.,2
POBK-01,7/7/2015,Cricotopus/Orthocladius Complex,1
POBK-01,7/7/2015,Microtendipes pedellus gr.,1
POBK-01,7/7/2015,Polypedilum illinoense,3
POBK-01,7/7/2015,Stictochironomus sp.,14
POBK-01,7/7/2015,Aeshna sp.,1
POBK-01,7/7/2015,Undetermined Pisidiidae,7
POBK-01,7/7/2015,Caecidotea sp.,72
POBK-01,7/7/2015,Gammarus sp.,133
POBK-01,7/7/2015,Undetermined Turbellaria,24
POBK-01,7/7/2015,Undetermined Enchytraeidae,1
POBK-01,7/7/2015,Undetermined Hirudinea,1
POBK-01,7/7/2015,Polypedilum flavum,2
POBK-01,7/7/2015,Cricotopus sp.,1
TELV-01,7/21/2015,Caenis sp.,5
TELV-01,7/21/2015,Chauliodes sp.,1
TELV-01,7/21/2015,Bezzia sp.,9
TELV-01,7/21/2015,Paratendipes sp.,3
TELV-01,7/21/2015,Cladopelma sp.,12
TELV-01,7/21/2015,Procladius sp.,9
TELV-01,7/21/2015,Polypedilum illinoense,3
TELV-01,7/21/2015,Paratanytarsus sp.,3
TELV-01,7/21/2015,Cryptotendipes sp.,3
TELV-01,7/21/2015,Clinotanypus sp.,3
TELV-01,7/21/2015,Ablabesmyia sp.,1
TELV-01,7/21/2015,Polypedilum halterale gr.,7
TELV-01,7/21/2015,Dicrotendipes sp.,1
TELV-01,7/21/2015,Psectrocladius sp.,1
TELV-01,7/21/2015,Undetermined Corixidae,8
TELV-01,7/21/2015,Undetermined Coenagrionidae,3
TELV-01,7/21/2015,Physella sp.,2
TELV-01,7/21/2015,Undetermined Pisidiidae,8
TELV-01,7/21/2015,Undetermined Planorbidae,6
TELV-01,7/21/2015,Undetermined Cambaridae,1
TELV-01,7/21/2015,Gammarus sp.,125
TELV-01,7/21/2015,Limnodrilus sp.,2
TELV-01,7/21/2015,Undet. Tubificidae w/ cap. setae,3
TELV-01,7/21/2015,Undet. Tubificidae w/o cap. setae,10
TELV-01,7/21/2015,Undetermined Hirudinea,2
TONA-00A,8/6/2015,Tricorythodes sp.,4
TONA-00A,8/6/2015,Undetermined Leuctridae,1
TONA-00A,8/6/2015,Cheumatopsyche sp.,6
TONA-00A,8/6/2015,Ceratopsyche sp.,4
TONA-00A,8/6/2015,Ceratopsyche slossonae,2
TONA-00A,8/6/2015,Ceratopsyche sparna,2
TONA-00A,8/6/2015,Hydatophylax sp.,2
TONA-00A,8/6/2015,Dubiraphia quadrinotata,5
TONA-00A,8/6/2015,Optioservus sp.,20
TONA-00A,8/6/2015,Stenelmis crenata,2
TONA-00A,8/6/2015,Stenelmis sp.,3
TONA-00A,8/6/2015,Antocha sp.,1
TONA-00A,8/6/2015,Undetermined Tipulidae,1
TONA-00A,8/6/2015,Simulium sp.,1
TONA-00A,8/6/2015,Undetermined Tabanidae,2
TONA-00A,8/6/2015,Neoplasta sp.,1
TONA-00A,8/6/2015,Rheotanytarsus pellucidus,9
TONA-00A,8/6/2015,Brillia sp.,1
TONA-00A,8/6/2015,Cricotopus/Orthocladius Complex,1
TONA-00A,8/6/2015,Eukiefferiella sp.,1
TONA-00A,8/6/2015,Harnischia sp.,1
TONA-00A,8/6/2015,Thienemanniella sp.,1
TONA-00A,8/6/2015,Rheotanytarsus exiguus gr.,19
TONA-00A,8/6/2015,Micropsectra sp.,3
TONA-00A,8/6/2015,Microtendipes pedellus gr.,3
TONA-00A,8/6/2015,Pagastia orthogonia,3
TONA-00A,8/6/2015,Stempellinella sp.,3
TONA-00A,8/6/2015,Polypedilum laetum,4
TONA-00A,8/6/2015,Tvetenia bavarica gr.,4
TONA-00A,8/6/2015,Parametriocnemus sp.,6
TONA-00A,8/6/2015,Cladotanytarsus sp.,3
TONA-00A,8/6/2015,Polypedilum aviceps,26
TONA-00A,8/6/2015,Thienemannimyia gr. spp.,8
TONA-00A,8/6/2015,Boyeria sp.,7
TONA-00A,8/6/2015,Calopteryx sp.,2
TONA-00A,8/6/2015,Undetermined Lymnaeidae,1
TONA-00A,8/6/2015,Undetermined Pisidiidae,6
TONA-00A,8/6/2015,Caecidotea sp.,1
TONA-00A,8/6/2015,Gammarus sp.,46
WBOT-01,7/7/2015,Triaenodes sp.,1
WBOT-01,7/7/2015,Undetermined Hydropsychidae,1
WBOT-01,7/7/2015,Dubiraphia sp.,5
WBOT-01,7/7/2015,Simulium sp.,6
WBOT-01,7/7/2015,Undetermined Simuliidae,1
WBOT-01,7/7/2015,Procladius sp.,1
WBOT-01,7/7/2015,Paratendipes sp.,1
WBOT-01,7/7/2015,Paratanytarsus sp.,1
WBOT-01,7/7/2015,Microtendipes pedellus gr.,1
WBOT-01,7/7/2015,Micropsectra/Tanytarsus Complex,1
WBOT-01,7/7/2015,Eukiefferiella sp.,1
WBOT-01,7/7/2015,Cricotopus bicinctus,1
WBOT-01,7/7/2015,Cryptochironomus sp.,2
