final_id,macro_genspecies,tol_int,tol_char,tol_p_int,tol_n_int,ffg,reference,prevnames,final_tsn,final_id.y,kingdom,subkingdom,infrakingdom,superphylum,phylum,subphylum,class,subclass,infraclass,superorder,order,suborder,infraorder,superfamily,family,subfamily,tribe,subtribe,genus,subgenus,species,subspecies,org_id
attenella_margarita,attenella_margarita,1,intolerant,,,gatherer,2,ephemerella_margarita,101343,attenella_margarita,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,palaeoptera,"",ephemeroptera,furcatergalia,pannota,ephemerelloidea,ephemerellidae,"","","",attenella,"",attenella_margarita,"",
attenella,attenella_sp.,1,intolerant,,,gatherer,2,"",101338,attenella,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,palaeoptera,"",ephemeroptera,furcatergalia,pannota,ephemerelloidea,ephemerellidae,"","","",attenella,"","","",
aulodrilus_americanus,aulodrilus_americanus,7,tolerant,,,gatherer,"18,83","",68683,aulodrilus_americanus,animalia,bilateria,protostomia,lophozoa,annelida,"",clitellata,tubificata,"","",tubificida,"","","",naididae,tubificinae,"","",aulodrilus,"",aulodrilus_americanus,"",
aulodrilus_limnobius,aulodrilus_limnobius,7,tolerant,,,gatherer,"18,83","",68682,aulodrilus_limnobius,animalia,bilateria,protostomia,lophozoa,annelida,"",clitellata,tubificata,"","",tubificida,"","","",naididae,tubificinae,"","",aulodrilus,"",aulodrilus_limnobius,"",
aulodrilus_pigueti,aulodrilus_pigueti,7,tolerant,,,gatherer,"18,83","",68680,aulodrilus_pigueti,animalia,bilateria,protostomia,lophozoa,annelida,"",clitellata,tubificata,"","",tubificida,"","","",naididae,tubificinae,"","",aulodrilus,"",aulodrilus_pigueti,"",
aulodrilus_pigueti,aulodrilus_piqueti,7,tolerant,,,gatherer,"18,83","",68680,aulodrilus_pigueti,animalia,bilateria,protostomia,lophozoa,annelida,"",clitellata,tubificata,"","",tubificida,"","","",naididae,tubificinae,"","",aulodrilus,"",aulodrilus_pigueti,"",
aulodrilus_pluriseta,aulodrilus_pluriseta,7,tolerant,,,gatherer,"18,83","",68684,aulodrilus_pluriseta,animalia,bilateria,protostomia,lophozoa,annelida,"",clitellata,tubificata,"","",tubificida,"","","",naididae,tubificinae,"","",aulodrilus,"",aulodrilus_pluriseta,"",
aulodrilus,aulodrilus_sp.,7,tolerant,,,gatherer,"18,83","",68679,aulodrilus,animalia,bilateria,protostomia,lophozoa,annelida,"",clitellata,tubificata,"","",tubificida,"","","",naididae,tubificinae,"","",aulodrilus,"","","",
axarus_festivus,axarus_festivus_gr.,6,facultative,,,gatherer,"88,124","",129239,axarus_festivus,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,diptera,nematocera,culicomorpha,"",chironomidae,chironominae,chironomini,"",axarus,"",axarus_festivus,"",
axarus,axarus_sp.,6,facultative,,,gatherer,"88,124","",129236,axarus,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,diptera,nematocera,culicomorpha,"",chironomidae,chironominae,chironomini,"",axarus,"","","",
baetis_brunneicolor,baetis_brunneicolor,4,intolerant,1,5,gatherer,74,"",100825,baetis_brunneicolor,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,palaeoptera,"",ephemeroptera,pisciforma,"","",baetidae,"","","",baetis,"",baetis_brunneicolor,"",
baetis_flavistriga,baetis_flavistriga,4,intolerant,7,7,gatherer,74,"",100835,baetis_flavistriga,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,palaeoptera,"",ephemeroptera,pisciforma,"","",baetidae,"","","",baetis,"",baetis_flavistriga,"",
baetis_intercalaris,baetis_intercalaris,5,facultative,6,5,gatherer,74,"",100808,baetis_intercalaris,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,palaeoptera,"",ephemeroptera,pisciforma,"","",baetidae,"","","",baetis,"",baetis_intercalaris,"",
baetis_pluto,baetis_pluto,6,facultative,,,gatherer,74,"",100858,baetis_pluto,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,palaeoptera,"",ephemeroptera,pisciforma,"","",baetidae,"","","",baetis,"",baetis_pluto,"",
baetis,baetis_sp.,6,facultative,6,3,gatherer,74,"",100800,baetis,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,palaeoptera,"",ephemeroptera,pisciforma,"","",baetidae,"","","",baetis,"","","",
baetis_tricaudatus,baetis_tricaudatus,6,facultative,8,9,gatherer,74,"",100817,baetis_tricaudatus,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,palaeoptera,"",ephemeroptera,pisciforma,"","",baetidae,"","","",baetis,"",baetis_tricaudatus,"",
baetisca,baetisca_sp.,4,intolerant,,,gatherer,83,"",101494,baetisca,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,palaeoptera,"",ephemeroptera,carapacea,"","",baetiscidae,"","","",baetisca,"","","",
basiaeschna,basiaeschna_sp.,6,facultative,,,predator,"83,122","",101648,basiaeschna,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,palaeoptera,"",odonata,anisoptera,"","",aeshnidae,"","","",basiaeschna,"","","",
batracobdella_phalera,batracobdella_phalera,8,tolerant,,,predator,"83,63","",555638,desserobdella_phalera,animalia,bilateria,protostomia,lophozoa,annelida,"",clitellata,lumbriculata,"","",hirudinida,rhynchobdellida,"","",glossiphoniidae,glossiphoniinae,"","",desserobdella,"",desserobdella_phalera,"",
batracobdella,batracobdella_sp.,8,tolerant,,,predator,"83,63","",69358,batracobdella,animalia,bilateria,protostomia,lophozoa,annelida,"",clitellata,lumbriculata,"","",hirudinida,rhynchobdellida,"","",glossiphoniidae,"","","",batracobdella,"","","",
berosus,berosus_sp.,5,facultative,,,gatherer,"83,123","",112812,berosus,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,coleoptera,polyphaga,staphyliniformia,hydrophiloidea,hydrophilidae,hydrophilinae,berosini,"",berosus,"","","",
bezzia,bezzia_sp.,6,facultative,,,predator,83,"",127778,bezzia,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,diptera,nematocera,culicomorpha,"",ceratopogonidae,ceratopogoninae,palpomyiini,"",bezzia,"","","",
bezzia,bezzia_sp._1,6,facultative,,,predator,83,"",127778,bezzia,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,diptera,nematocera,culicomorpha,"",ceratopogonidae,ceratopogoninae,palpomyiini,"",bezzia,"","","",
bezzia,bezzia_sp._2,6,facultative,,,predator,83,"",127778,bezzia,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,diptera,nematocera,culicomorpha,"",ceratopogonidae,ceratopogoninae,palpomyiini,"",bezzia,"","","",
bithynia,bithynia_sp.,8,tolerant,,,scraper,"60,83","",70793,bithynia,animalia,bilateria,protostomia,lophozoa,mollusca,"",gastropoda,"","","",neotaenioglossa,"","","",bithyniidae,"","","",bithynia,"","","",
bithynia_tentaculata,bithynia_tentaculata,8,tolerant,,,scraper,"60,83","",70794,bithynia_tentaculata,animalia,bilateria,protostomia,lophozoa,mollusca,"",gastropoda,"","","",neotaenioglossa,"","","",bithyniidae,"","","",bithynia,"",bithynia_tentaculata,"",
bittacomorpha,bittacomorpha_sp.,9,tolerant,,,gatherer,83,"",125765,bittacomorpha,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,diptera,nematocera,ptychopteromorpha,"",ptychopteridae,bittacomorphinae,"","",bittacomorpha,"","","",
blepharicera,blepharicera_sp.,0,intolerant,,,scraper,83117,"",121255,blepharicera,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,diptera,nematocera,blephariceromorpha,"",blephariceridae,blepharicerinae,blepharicerini,"",blepharicera,"","","",
bothrioneurum,bothrioneurum_sp.,7,tolerant,,,gatherer,18,"",68778,bothrioneurum,animalia,bilateria,protostomia,lophozoa,annelida,"",clitellata,tubificata,"","",tubificida,"","","",naididae,rhyacodrilinae,"","",bothrioneurum,"","","",
bothrioneurum_vejdovskyanum,bothrioneurum_vejdovskyanum,7,tolerant,,,gatherer,18,"",68779,bothrioneurum_vejdovskyanum,animalia,bilateria,protostomia,lophozoa,annelida,"",clitellata,tubificata,"","",tubificida,"","","",naididae,rhyacodrilinae,"","",bothrioneurum,"",bothrioneurum_vejdovskyanum,"",
boyeria_grafiana,boyeria_grafiana,2,intolerant,,,predator,"","",101646,boyeria_grafiana,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,palaeoptera,"",odonata,anisoptera,"","",aeshnidae,"","","",boyeria,"",boyeria_grafiana,"",
boyeria,boyeria_sp.,2,intolerant,,,predator,"83,122","",101645,boyeria,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,palaeoptera,"",odonata,anisoptera,"","",aeshnidae,"","","",boyeria,"","","",
boyeria_vinosa,boyeria_vinosa,2,intolerant,,,predator,"83,122","",101647,boyeria_vinosa,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,palaeoptera,"",odonata,anisoptera,"","",aeshnidae,"","","",boyeria,"",boyeria_vinosa,"",
brachycentrus_americanus,brachycentrus_americanus,1,intolerant,,,filterer,42,"",116912,brachycentrus_americanus,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,trichoptera,"","",limnephiloidea,brachycentridae,"","","",brachycentrus,brachycentrus_(oligoplectrodes),brachycentrus_americanus,"",
brachycentrus_appalachia,brachycentrus_appalachia,0,intolerant,3,4,filterer,42,brachycentrus_sp._1,116921,brachycentrus_appalachia,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,trichoptera,"","",limnephiloidea,brachycentridae,"","","",brachycentrus,brachycentrus_(sphinctogaster),brachycentrus_appalachia,"",
brachycentrus_incanus,brachycentrus_incanus,0,intolerant,,,filterer,42,brachycentrus_sp._3,116919,brachycentrus_incanus,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,trichoptera,"","",limnephiloidea,brachycentridae,"","","",brachycentrus,brachycentrus_(sphinctogaster),brachycentrus_incanus,"",
brachycentrus_lateralis,brachycentrus_lateralis,1,intolerant,,,filterer,42,"",116914,brachycentrus_lateralis,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,trichoptera,"","",limnephiloidea,brachycentridae,"","","",brachycentrus,brachycentrus_(sphinctogaster),brachycentrus_lateralis,"",
brachycentrus_nigrosoma,brachycentrus_nigrosoma,1,intolerant,,,filterer,42,"",116916,brachycentrus_nigrosoma,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,trichoptera,"","",limnephiloidea,brachycentridae,"","","",brachycentrus,brachycentrus_(brachycentrus),brachycentrus_nigrosoma,"",
brachycentrus_numerosus,brachycentrus_numerosus,1,intolerant,,,filterer,42,brachycentrus_sp._2,116910,brachycentrus_numerosus,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,trichoptera,"","",limnephiloidea,brachycentridae,"","","",brachycentrus,brachycentrus_(sphinctogaster),brachycentrus_numerosus,"",
brachycentrus_solomoni,brachycentrus_solomoni,1,intolerant,,,filterer,42,"",604655,brachycentrus_solomoni,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,trichoptera,"","",limnephiloidea,brachycentridae,"","","",brachycentrus,brachycentrus_(sphinctogaster),brachycentrus_solomoni,"",
brachycentrus,brachycentrus_sp.,1,intolerant,,,filterer,42,"",116906,brachycentrus,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,trichoptera,"","",limnephiloidea,brachycentridae,"","","",brachycentrus,"","","",
brachycercus_maculatus,brachycercus_maculatus,3,intolerant,,,gatherer,"83,23","",776969,sparbarus_maculatus,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,palaeoptera,"",ephemeroptera,furcatergalia,pannota,caenoidea,caenidae,brachycercinae,sparbarini,"",sparbarus,"",sparbarus_maculatus,"",
brachycercus,brachycercus_sp.,3,intolerant,,,gatherer,"83,23","",101468,brachycercus,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,palaeoptera,"",ephemeroptera,furcatergalia,pannota,caenoidea,caenidae,brachycercinae,brachycercini,"",brachycercus,"","","",
branchiobdella,branchiobdella_sp.,6,facultative,,,gatherer,108,"",69180,branchiobdella,animalia,bilateria,protostomia,lophozoa,annelida,"",clitellata,lumbriculata,"","",branchiobdellida,"","","",branchiobdellidae,branchiobdellinae,"","",branchiobdella,"","","",
branchiura_sowerbyi,branchiura_sowerbyi,6,tolerant,,,gatherer,"18,83","",68621,branchiura_sowerbyi,animalia,bilateria,protostomia,lophozoa,annelida,"",clitellata,tubificata,"","",tubificida,"","","",naididae,rhyacodrilinae,"","",branchiura,"",branchiura_sowerbyi,"",
branchiura,branchiura_sp.,6,tolerant,,,gatherer,"18,83","",68619,branchiura,animalia,bilateria,protostomia,lophozoa,annelida,"",clitellata,tubificata,"","",tubificida,"","","",naididae,rhyacodrilinae,"","",branchiura,"","","",
bratislavia_dadayi,bratislavia_dadayi,,"",,,gatherer,"83,61","",974730,bratislavia_dadayi,animalia,bilateria,protostomia,lophozoa,annelida,"",clitellata,tubificata,"","",tubificida,"","","",naididae,naidinae,"","",bratislavia,"",bratislavia_dadayi,"",
brillia_flavifrons,brillia_flavifrons,5,facultative,,,shredder,80,brillia_sp._1,128478,brillia_flavifrons,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,diptera,nematocera,culicomorpha,"",chironomidae,orthocladiinae,"","",brillia,"",brillia_flavifrons,"",
brillia_parva,brillia_parva,5,facultative,,,shredder,80,"",128481,brillia_parva,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,diptera,nematocera,culicomorpha,"",chironomidae,orthocladiinae,"","",brillia,"",brillia_parva,"",
brillia_sera,brillia_sera,5,facultative,,,shredder,80,"",128483,brillia_sera,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,diptera,nematocera,culicomorpha,"",chironomidae,orthocladiinae,"","",brillia,"",brillia_sera,"",
brillia,brillia_sp.,5,facultative,,,shredder,80,"",128477,brillia,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,diptera,nematocera,culicomorpha,"",chironomidae,orthocladiinae,"","",brillia,"","","",
brundiniella,brundiniella_sp.,6,facultative,,,predator,83,"",128026,brundiniella,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,neoptera,holometabola,diptera,nematocera,culicomorpha,"",chironomidae,tanypodinae,macropelopiini,"",brundiniella,"","","",
caecidotea_communis,caecidotea_communis,8,tolerant,,,gatherer,"108,_126",asellus_communis,568819,caecidotea_communis,animalia,bilateria,protostomia,ecdysozoa,arthropoda,crustacea,malacostraca,eumalacostraca,"",peracarida,isopoda,asellota,"",aselloidea,asellidae,"","","",caecidotea,"",caecidotea_communis,"",
caecidotea_intermedia,caecidotea_intermedius,8,tolerant,,,gatherer,126,"",92711,caecidotea_intermedia,animalia,bilateria,protostomia,ecdysozoa,arthropoda,crustacea,malacostraca,eumalacostraca,"",peracarida,isopoda,asellota,"",aselloidea,asellidae,"","","",caecidotea,"",caecidotea_intermedia,"",
caecidotea_racovitzai,caecidotea_nr._racovitzai,8,tolerant,,,gatherer,"108,126",asellus_nr._racovitzai,92692,caecidotea_racovitzai,animalia,bilateria,protostomia,ecdysozoa,arthropoda,crustacea,malacostraca,eumalacostraca,"",peracarida,isopoda,asellota,"",aselloidea,asellidae,"","","",caecidotea,"",caecidotea_racovitzai,"",
caecidotea_racovitzai,caecidotea_racovitzai,8,tolerant,6,2,gatherer,"108,_126",asellus_racovitzai,92692,caecidotea_racovitzai,animalia,bilateria,protostomia,ecdysozoa,arthropoda,crustacea,malacostraca,eumalacostraca,"",peracarida,isopoda,asellota,"",aselloidea,asellidae,"","","",caecidotea,"",caecidotea_racovitzai,"",
caecidotea_racovitzai_racovitzai,caecidotea_racovitzai_racovitzai,8,tolerant,,,gatherer,"108,126",asellus_racovitzai_racovitzai,92694,caecidotea_racovitzai_racovitzai,animalia,bilateria,protostomia,ecdysozoa,arthropoda,crustacea,malacostraca,eumalacostraca,"",peracarida,isopoda,asellota,"",aselloidea,asellidae,"","","",caecidotea,"",caecidotea_racovitzai,caecidotea_racovitzai_racovitzai,
caecidotea,caecidotea_sp.,8,tolerant,7,9,gatherer,108,asellus_sp.,92686,caecidotea,animalia,bilateria,protostomia,ecdysozoa,arthropoda,crustacea,malacostraca,eumalacostraca,"",peracarida,isopoda,asellota,"",aselloidea,asellidae,"","","",caecidotea,"","","",
caenis_amica,caenis_amica,6,facultative,,,gatherer,84,"",101480,caenis_amica,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,palaeoptera,"",ephemeroptera,furcatergalia,pannota,caenoidea,caenidae,caeninae,"","",caenis,"",caenis_amica,"",
caenis_anceps,caenis_anceps,6,facultative,,,gatherer,84,caenis_sp.,101481,caenis_anceps,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,palaeoptera,"",ephemeroptera,furcatergalia,pannota,caenoidea,caenidae,caeninae,"","",caenis,"",caenis_anceps,"",
caenis_diminuta,caenis_diminuta,6,facultative,,,gatherer,84,"",101483,caenis_diminuta,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,palaeoptera,"",ephemeroptera,furcatergalia,pannota,caenoidea,caenidae,caeninae,"","",caenis,"",caenis_diminuta,"",
caenis_latipennis,caenis_latipennis,6,facultative,,,gatherer,84,caenis_sp.,101488,caenis_latipennis,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,palaeoptera,"",ephemeroptera,furcatergalia,pannota,caenoidea,caenidae,caeninae,"","",caenis,"",caenis_latipennis,"",
caenis_macafferti,caenis_macafferti,6,facultative,,,gatherer,84,"",568670,caenis_macafferti,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,palaeoptera,"",ephemeroptera,furcatergalia,pannota,caenoidea,caenidae,caeninae,"","",caenis,"",caenis_macafferti,"",
caenis_punctata,caenis_punctata,6,facultative,,,gatherer,84,"",101489,caenis_punctata,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,palaeoptera,"",ephemeroptera,furcatergalia,pannota,caenoidea,caenidae,caeninae,"","",caenis,"",caenis_punctata,"",
caenis,caenis_sp.,6,facultative,3,3,gatherer,83,"",101478,caenis,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,palaeoptera,"",ephemeroptera,furcatergalia,pannota,caenoidea,caenidae,caeninae,"","",caenis,"","","",
callibaetis,callibaetis_sp.,7,tolerant,,,gatherer,83,"",100903,callibaetis,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,palaeoptera,"",ephemeroptera,pisciforma,"","",baetidae,"","","",callibaetis,"","","",
calopteryx,calopteryx_sp.,6,facultative,,,predator,"83,122",agrion_sp.,102052,calopteryx,animalia,bilateria,protostomia,ecdysozoa,arthropoda,hexapoda,insecta,pterygota,palaeoptera,"",odonata,zygoptera,"","",calopterygidae,"","","",calopteryx,"","","",
cambarus_bartonii,cambarus_bartonii,6,facultative,,,gatherer,"83,108,5","",97343,cambarus_bartonii,animalia,bilateria,protostomia,ecdysozoa,arthropoda,crustacea,malacostraca,eumalacostraca,"",eucarida,decapoda,pleocyemata,astacidea,astacoidea,cambaridae,cambarinae,"","",cambarus,cambarus_(cambarus),cambarus_bartonii,"",
cambarus,cambarus_sp.,6,facultative,,,gatherer,"83,108,5","",97337,cambarus,animalia,bilateria,protostomia,ecdysozoa,arthropoda,crustacea,malacostraca,eumalacostraca,"",eucarida,decapoda,pleocyemata,astacidea,astacoidea,cambaridae,cambarinae,"","",cambarus,"","","",
campeloma_decisum,campeloma_decisum,6,facultative,,,scraper,"60,83","",70312,campeloma_decisum,animalia,bilateria,protostomia,lophozoa,mollusca,"",gastropoda,prosobranchia,"","",architaenioglossa,"","","",viviparidae,"","","",campeloma,"",campeloma_decisum,"",
